restaurant_id,restaurant_name,tier,hour_of_day,day_of_week,order_time,true_kpt_minutes,hidden_load,base_kpt_minutes,zomato_concurrent_orders,acceptance_latency_seconds,for_delay_seconds,is_rp_for,honest_merchant,raw_for_kpt,corrected_for_kpt,pos_kpt,kli_adjusted_kpt,kitchen_load_index,local_foot_traffic_index,competitor_platform_orders,naive_kpt_estimate,actual_rider_wait_minutes,naive_kpt_error,concurrent_norm,latency_norm,foot_traffic_norm,competitor_norm
R034,Frankie Fort,T3,22,6,2025-01-26 22:01:12,22.624,7.677,11,0,52.1,88.0,False,False,32.28226611666666,32.28226611666666,24.492111266666665,31.43,44.72,63.32,8,30.816,0.0,8.192,0.0,0.7088591953328155,0.6332,0.5333333333333333
R034,Frankie Fort,T3,9,0,2025-01-27 09:29:03,10.987,0.0,11,0,21.84,18.0,False,False,29.633597633333334,29.633597633333334,10.180473483333333,26.078,26.0,56.89,1,29.334,0.0,18.347,0.0,0.31744713962195076,0.5689,0.06666666666666667
R034,Frankie Fort,T3,11,0,2025-01-27 11:03:35,12.268,0.913,11,0,26.24,68.0,False,False,30.413878733333334,30.413878733333334,10.661747933333334,26.532,24.47,50.37,0,29.281,0.0,17.013,0.0,0.37436098777554644,0.5036999999999999,0.0
R034,Frankie Fort,T3,14,0,2025-01-27 14:47:43,20.108,5.875,11,0,34.38,55.0,False,False,26.797981683333333,26.797981683333333,20.068803516666666,24.256,31.03,56.8,2,25.881,0.0,5.773,0.0,0.4796516068596984,0.568,0.13333333333333333
R034,Frankie Fort,T3,15,0,2025-01-27 15:00:50,13.054,1.236,11,1,24.11,18.0,False,False,23.812223633333335,23.812223633333335,11.794693833333334,21.291,28.82,50.49,3,23.512,0.0,10.458,0.06666666666666667,0.34680951128301035,0.5049,0.2
R034,Frankie Fort,T3,16,0,2025-01-27 16:55:58,16.041,3.536,11,0,23.39,23.0,False,False,34.80745773333333,34.80745773333333,18.75144303333333,30.195,23.5,40.21,3,34.424,0.0,18.383,0.0,0.3374963361306038,0.4021,0.2
R034,Frankie Fort,T3,10,1,2025-01-28 10:13:19,13.259,1.011,11,0,16.39,42.0,False,False,29.886703450000002,29.886703450000002,13.229352466666667,25.662,21.73,51.86,0,29.187,0.0,15.928,0.0,0.24695157770442888,0.5186,0.0
R034,Frankie Fort,T3,11,1,2025-01-28 11:56:44,11.646,0.639,11,0,21.7,84.0,False,False,26.0988282,26.0988282,12.7847238,23.011,26.34,51.49,3,24.699,0.0,13.053,0.0,0.31563624445342725,0.5149,0.2
R034,Frankie Fort,T3,12,1,2025-01-28 12:34:49,20.263,5.568,11,0,29.92,77.0,False,False,29.58505045,29.58505045,15.533450583333332,28.755,44.39,99.47,4,28.302,0.0,8.039,0.0,0.4219616607767355,0.9947,0.26666666666666666
R034,Frankie Fort,T3,19,1,2025-01-28 19:35:12,22.497,7.728,11,0,46.4,36.0,True,False,27.91637528333333,27.08304195,24.646567766666667,27.473,52.88,100.0,7,27.316,0.0,4.819,0.0,0.6351298920429301,1.0,0.4666666666666667
R034,Frankie Fort,T3,20,1,2025-01-28 20:51:48,17.046,3.687,11,0,32.28,66.0,False,False,28.397355983333334,28.397355983333334,14.326644033333334,27.163,41.31,100.0,0,27.297,0.0,10.251,0.0,0.4524881793318459,1.0,0.0
R034,Frankie Fort,T3,14,2,2025-01-29 14:38:46,18.449,5.076,11,0,30.05,15.0,False,False,27.984190466666668,27.984190466666668,16.993691616666666,25.103,29.41,52.74,3,27.734,0.0,9.285,0.0,0.4236432062903645,0.5274,0.2
R034,Frankie Fort,T3,15,2,2025-01-29 15:56:20,13.08,1.892,11,0,26.32,84.0,False,False,29.717757549999998,29.717757549999998,15.910337133333334,25.978,24.83,44.81,2,28.318,0.0,15.238,0.0,0.3753957850147027,0.4481,0.13333333333333333
R034,Frankie Fort,T3,16,2,2025-01-29 16:21:47,11.36,0.0,11,0,21.44,50.0,False,False,27.153009933333333,27.153009933333333,13.354454133333332,23.365,22.1,44.31,1,26.32,0.0,14.96,0.0,0.31227315342616935,0.44310000000000005,0.06666666666666667
R034,Frankie Fort,T3,20,2,2025-01-29 20:09:43,20.622,6.498,11,0,43.27,62.0,False,False,27.30063038333333,27.30063038333333,24.4001977,27.283,49.87,100.0,5,26.267,0.0,5.645,0.0,0.5946434500609405,1.0,0.3333333333333333
R034,Frankie Fort,T3,20,2,2025-01-29 20:31:11,21.45,6.433,11,0,46.33,33.0,False,False,27.2835858,27.2835858,16.848454999999998,27.81,53.86,100.0,8,26.734,0.0,5.284,0.0,0.6342244444586683,1.0,0.5333333333333333
R034,Frankie Fort,T3,12,3,2025-01-30 12:55:07,17.357,4.029,11,0,35.69,42.0,False,False,24.649660100000002,24.649660100000002,18.72323403333333,24.33,47.41,100.0,5,23.95,0.0,6.593,0.0,0.4965964116508825,1.0,0.3333333333333333
R034,Frankie Fort,T3,15,3,2025-01-30 15:58:13,12.244,0.966,11,0,20.74,85.0,False,False,32.96291108333333,32.96291108333333,6.7976047,28.154,20.82,37.47,2,31.546,0.0,19.302,0.0,0.30321867758355187,0.3747,0.13333333333333333
R034,Frankie Fort,T3,17,3,2025-01-30 17:07:57,15.562,2.753,11,0,40.89,88.0,False,False,27.09959101666667,27.09959101666667,12.7300438,24.246,28.94,46.16,1,25.633,0.0,10.071,0.0,0.563858232196041,0.46159999999999995,0.06666666666666667
R034,Frankie Fort,T3,19,3,2025-01-30 19:12:25,25.193,10.011,11,0,57.05,87.0,False,False,29.18156395,29.18156395,26.99528235,29.958,55.32,100.0,6,27.732,0.0,2.539,0.0,0.7728872745056105,1.0,0.4
R034,Frankie Fort,T3,19,3,2025-01-30 19:15:27,19.133,4.837,11,1,39.09,78.0,False,False,31.886398883333335,31.886398883333335,14.246058616666666,31.171,45.51,100.0,0,30.586,0.0,11.453,0.06666666666666667,0.5405752943150247,1.0,0.0
R034,Frankie Fort,T3,21,3,2025-01-30 21:33:55,18.044,4.377,11,0,38.34,36.0,False,False,28.13260958333333,28.13260958333333,15.070851683333332,27.369,44.57,80.99,7,27.533,0.0,9.489,0.0,0.5308740701979345,0.8099,0.4666666666666667
R034,Frankie Fort,T3,22,3,2025-01-30 22:50:01,18.338,5.041,11,0,39.2,42.0,False,False,26.290787716666667,26.290787716666667,17.368594933333334,23.541,29.08,51.77,0,25.591,0.0,7.253,0.0,0.5419981405188645,0.5177,0.0
R035,Samosa House,T3,0,2,2025-01-01 00:06:07,18.19,2.296,15,0,23.67,49.0,False,False,34.704655566666666,34.704655566666666,17.798122466666666,28.855,16.29,26.75,0,33.888,0.0,15.698,0.0,0.33053876329552584,0.2675,0.0
R035,Samosa House,T3,4,2,2025-01-01 04:44:15,20.448,4.25,15,0,37.04,67.0,False,False,28.430494983333332,28.430494983333332,20.885693816666667,23.501,15.32,7.92,0,27.314,0.0,6.866,0.0,0.5176347338297332,0.07919999999999999,0.0
R035,Samosa House,T3,7,2,2025-01-01 07:14:31,16.79,0.714,15,0,28.17,26.0,False,False,26.66014725,26.66014725,15.9967413,22.948,22.15,41.05,0,26.227,0.0,9.437,0.0,0.3935104811267849,0.4105,0.0
R035,Samosa House,T3,8,2,2025-01-01 08:22:32,16.031,0.681,15,0,14.69,53.0,False,False,35.09538295,35.09538295,19.022028116666668,31.774,31.07,86.51,0,34.212,0.0,18.181,0.0,0.20487520193447992,0.8651000000000001,0.0
R035,Samosa House,T3,8,2,2025-01-01 08:25:14,17.438,0.972,15,1,25.63,28.0,False,False,27.633201633333332,27.633201633333332,16.434376983333333,25.816,36.85,79.67,2,27.167,0.0,9.729,0.06666666666666667,0.3579664448398075,0.7967,0.13333333333333333
R035,Samosa House,T3,9,2,2025-01-01 09:15:34,16.754,0.985,15,0,23.36,17.0,False,False,34.2093612,34.2093612,14.042131466666666,30.044,25.65,58.31,0,33.926,0.0,17.172,0.0,0.32620071162270575,0.5831000000000001,0.0
R035,Samosa House,T3,10,2,2025-01-01 10:05:23,15.25,0.0,15,0,19.81,71.0,False,False,33.93350301666667,33.93350301666667,14.250246716666668,29.602,24.47,45.18,4,32.75,0.0,17.5,0.0,0.2765230231113791,0.4518,0.26666666666666666
R035,Samosa House,T3,10,2,2025-01-01 10:23:33,19.292,2.632,15,0,36.21,54.0,False,False,29.8488422,29.8488422,20.14659203333333,26.292,26.17,38.39,2,28.949,0.0,9.657,0.0,0.5060199503186343,0.3839,0.13333333333333333
R035,Samosa House,T3,13,2,2025-01-01 13:22:56,27.849,8.198,15,0,54.28,138.136427,True,False,30.44806206666667,28.39773831666667,30.35840526666667,28.819,52.97,100.0,4,28.146,0.0,0.297,0.0,0.7588863816988236,1.0,0.26666666666666666
R035,Samosa House,T3,13,2,2025-01-01 13:57:51,18.596,2.225,15,0,32.21,50.0,False,False,29.859859616666665,29.859859616666665,21.94231005,28.907,43.62,94.56,4,29.027,0.0,10.431,0.0,0.4500450900241819,0.9456,0.26666666666666666
R035,Samosa House,T3,15,2,2025-01-01 15:47:30,21.546,4.716,15,0,35.34,49.0,False,False,34.21449008333333,34.21449008333333,19.427631883333333,31.512,34.2,59.5,4,33.398,0.0,11.852,0.0,0.49384541820459105,0.595,0.26666666666666666
R035,Samosa House,T3,16,2,2025-01-01 16:30:25,14.599,0.0,15,0,21.59,19.0,False,False,33.719134116666666,33.719134116666666,15.058565583333332,29.267,23.59,53.51,0,33.402,0.0,18.803,0.0,0.30143183594241046,0.5351,0.0
R035,Samosa House,T3,12,3,2025-01-02 12:58:01,25.303,7.033,15,0,44.72,40.0,False,False,30.750165366666668,30.750165366666668,30.00095386666667,30.54,48.63,100.0,3,30.083,0.0,4.78,0.0,0.6251064655950821,1.0,0.2
R035,Samosa House,T3,13,3,2025-01-02 13:24:07,24.602,6.651,15,0,47.76,28.0,False,False,27.6371793,27.6371793,18.2853296,27.583,49.61,93.05,5,27.171,0.0,2.569,0.0,0.6676473594188659,0.9305,0.3333333333333333
R035,Samosa House,T3,15,3,2025-01-02 15:45:19,17.581,1.487,15,0,21.63,42.0,False,False,31.783235183333332,31.783235183333332,23.869801116666668,27.243,21.43,46.27,0,31.083,0.0,13.502,0.0,0.301991584545355,0.46270000000000006,0.0
R035,Samosa House,T3,19,3,2025-01-02 19:57:04,24.698,6.588,15,0,48.38,24.0,False,False,34.98748818333333,34.98748818333333,23.148452083333332,35.322,51.91,100.0,5,34.587,0.0,9.889,0.0,0.6763234627645062,1.0,0.3333333333333333
R035,Samosa House,T3,7,4,2025-01-03 07:33:38,23.275,5.268,15,0,42.55,36.0,False,False,33.0985919,33.0985919,24.50244831666667,30.59,34.84,56.57,3,32.499,0.0,9.224,0.0,0.5947401038853416,0.5657,0.2
R035,Samosa House,T3,9,4,2025-01-03 09:25:32,14.566,0.0,15,0,19.96,46.0,False,False,29.286940483333336,29.286940483333336,17.888977816666667,25.767,25.96,56.64,2,28.52,0.0,13.954,0.0,0.27862208037242114,0.5664,0.13333333333333333
R035,Samosa House,T3,9,4,2025-01-03 09:56:51,23.598,5.162,15,0,40.72,49.0,False,False,34.46507963333333,34.46507963333333,21.977842366666668,31.508,32.84,55.37,2,33.648,0.0,10.05,0.0,0.5691316053006296,0.5537,0.13333333333333333
R035,Samosa House,T3,12,4,2025-01-03 12:22:58,21.039,4.244,15,0,32.67,48.0,False,False,30.920892499999997,30.920892499999997,19.74886133333333,30.057,44.41,100.0,3,30.121,0.0,9.082,0.0,0.4564821989580439,1.0,0.2
R035,Samosa House,T3,12,4,2025-01-03 12:45:40,25.362,7.019,15,0,47.76,49.0,False,False,31.139682683333334,31.139682683333334,24.54602506666667,31.403,51.69,100.0,5,30.323,0.0,4.961,0.0,0.6676473594188659,1.0,0.3333333333333333
R035,Samosa House,T3,12,4,2025-01-03 12:48:16,22.742,4.235,15,1,27.92,44.0,False,False,32.08530115,32.08530115,23.78141665,31.564,46.75,100.0,5,31.352,0.0,8.61,0.06666666666666667,0.3900120523583816,1.0,0.3333333333333333
R035,Samosa House,T3,13,4,2025-01-03 13:47:01,23.008,5.274,15,0,41.06,57.0,False,False,31.28865001666667,31.28865001666667,23.686987483333333,30.311,43.75,94.69,1,30.339,0.0,7.331,0.0,0.573889468425658,0.9469,0.06666666666666667
R035,Samosa House,T3,14,4,2025-01-03 14:05:17,24.446,6.42,15,0,48.43,18.0,False,False,33.50622153333333,33.50622153333333,21.37677078333333,31.523,38.16,64.13,2,33.206,0.0,8.76,0.0,0.6770231485181868,0.6413,0.13333333333333333
R035,Samosa House,T3,3,5,2025-01-04 03:14:00,14.965,0.0,15,0,25.13,26.0,False,False,25.14348545,25.14348545,16.62597755,20.373,12.05,10.93,0,24.71,0.0,9.745,0.0,0.350969587303001,0.1093,0.0
R035,Samosa House,T3,7,5,2025-01-04 07:26:41,15.069,0.0,15,0,14.33,32.0,False,False,34.09548885,34.09548885,19.4448308,30.043,26.23,70.77,0,33.562,0.0,18.493,0.0,0.1998374645079792,0.7077,0.0
R035,Samosa House,T3,8,5,2025-01-04 08:49:09,14.759,0.0,15,0,18.12,43.0,False,False,30.632131033333334,30.632131033333334,9.788081933333332,28.24,34.38,93.52,0,29.915,0.0,15.156,0.0,0.252873644636973,0.9351999999999999,0.0
R035,Samosa House,T3,12,5,2025-01-04 12:26:50,22.232,5.084,15,0,40.42,69.0,False,False,29.271890316666667,29.271890316666667,23.02768893333333,28.558,45.12,100.0,1,28.122,0.0,5.89,0.0,0.5649334907785456,1.0,0.06666666666666667
R035,Samosa House,T3,12,5,2025-01-04 12:43:40,27.286,8.132,15,0,59.37,72.0,False,False,33.34317468333333,33.34317468333333,24.4992379,34.802,58.75,100.0,8,32.143,0.0,4.857,0.0,0.8301143914235144,1.0,0.5333333333333333
R035,Samosa House,T3,14,5,2025-01-04 14:17:43,24.584,6.963,15,0,40.12,31.0,False,False,33.23536168333333,33.23536168333333,31.478106766666667,31.886,41.88,72.86,6,32.719,0.0,8.135,0.0,0.5607353762564616,0.7286,0.4
R035,Samosa House,T3,18,5,2025-01-04 18:17:21,20.948,4.644,15,0,41.54,87.0,False,False,32.81185956666666,32.81185956666666,23.41371068333333,31.798,43.82,91.01,2,31.362,0.0,10.414,0.0,0.5806064516609923,0.9101,0.13333333333333333
R035,Samosa House,T3,18,5,2025-01-04 18:55:03,16.829,1.559,15,0,30.02,89.0,False,False,32.51176816666666,32.51176816666666,19.109770733333335,30.805,39.5,86.71,3,31.028,0.0,14.199,0.0,0.41939885401296917,0.8671,0.2
R035,Samosa House,T3,19,5,2025-01-04 19:41:54,23.367,5.411,15,0,44.0,71.0,False,False,34.51917831666666,34.51917831666666,24.96928525,34.067,47.38,100.0,2,33.336,0.0,9.969,0.0,0.6150309907420807,1.0,0.13333333333333333
R035,Samosa House,T3,19,5,2025-01-04 19:51:13,24.825,6.055,15,1,52.43,64.0,False,False,30.8630568,30.8630568,26.253962950000002,31.53,54.32,100.0,4,29.796,0.0,4.971,0.06666666666666667,0.7329980088126393,1.0,0.26666666666666666
R035,Samosa House,T3,20,5,2025-01-04 20:14:34,23.319,4.899,15,0,40.59,62.0,False,False,30.103921416666665,30.103921416666665,25.59527578333333,29.83,48.18,100.0,4,29.071,0.0,5.752,0.0,0.5673124223410599,1.0,0.26666666666666666
R035,Samosa House,T3,22,5,2025-01-04 22:24:51,25.426,6.38,15,0,46.27,90.0,False,False,29.885495016666667,29.885495016666667,26.388216383333333,28.529,40.92,62.5,6,28.385,0.0,2.959,0.0,0.6467967239591824,0.625,0.4
R035,Samosa House,T3,3,6,2025-01-05 03:45:38,15.692,0.783,15,0,23.4,88.0,False,False,33.4227061,33.4227061,12.105721516666668,26.66,9.53,4.53,0,31.956,0.0,16.264,0.0,0.32676046022565025,0.0453,0.0
R035,Samosa House,T3,23,6,2025-01-05 23:37:12,21.105,4.525,15,0,36.95,48.0,False,False,29.24614195,29.24614195,20.714673116666667,25.548,24.71,35.99,1,28.446,0.0,7.341,0.0,0.5163752994731081,0.3599,0.06666666666666667
R035,Samosa House,T3,4,0,2025-01-06 04:07:04,14.964,0.376,15,0,24.01,39.0,False,False,27.78779911666667,27.78779911666667,19.64351398333333,22.426,11.41,10.1,0,27.138,0.0,12.174,0.0,0.3352966264205543,0.10099999999999999,0.0
R035,Samosa House,T3,13,0,2025-01-06 13:44:50,20.048,2.931,15,0,31.39,48.0,False,False,29.802745283333334,29.802745283333334,18.54007975,28.274,39.74,89.24,2,29.003,0.0,8.955,0.0,0.4385702436638191,0.8924,0.13333333333333333
R035,Samosa House,T3,13,0,2025-01-06 13:58:58,26.819,6.816,15,1,42.18,61.0,False,False,29.227552633333335,29.227552633333335,18.986536349999998,29.482,51.74,100.0,5,28.211,0.0,1.392,0.06666666666666667,0.5895624293081048,1.0,0.3333333333333333
R035,Samosa House,T3,10,1,2025-01-07 10:52:33,15.548,0.0,15,0,9.3,47.0,False,False,27.480761816666664,27.480761816666664,14.079673816666666,22.68,15.06,39.41,0,26.697,0.0,11.149,0.0,0.12944907768770522,0.39409999999999995,0.0
R035,Samosa House,T3,16,1,2025-01-07 16:12:55,15.028,0.0,15,0,25.56,75.0,False,False,28.916438533333334,28.916438533333334,18.9595038,25.029,23.11,43.96,1,27.666,0.0,12.638,0.0,0.3569868847846546,0.4396,0.06666666666666667
R035,Samosa House,T3,4,2,2025-01-08 04:44:26,14.921,0.0,15,0,21.08,37.0,False,False,31.14440096666667,31.14440096666667,11.1955652,24.562,7.73,1.23,0,30.528,0.0,15.607,0.0,0.2942950412548678,0.0123,0.0
R035,Samosa House,T3,8,2,2025-01-08 08:21:10,15.015,0.0,15,0,15.17,79.0,False,False,31.07327763333333,31.07327763333333,17.655772383333332,27.935,29.8,81.7,0,29.757,0.0,14.742,0.0,0.21159218516981426,0.8170000000000001,0.0
R035,Samosa House,T3,10,2,2025-01-08 10:39:47,17.327,1.569,15,0,23.16,64.0,False,False,33.5885046,33.5885046,19.4680775,29.254,24.19,43.69,3,32.522,0.0,15.195,0.0,0.3234019686079831,0.43689999999999996,0.2
R035,Samosa House,T3,12,2,2025-01-08 12:11:38,21.946,4.816,15,0,43.34,60.0,False,False,28.87337588333333,28.87337588333333,25.70123553333333,28.605,48.14,100.0,3,27.873,0.0,5.927,0.0,0.605795138793496,1.0,0.2
R035,Samosa House,T3,13,2,2025-01-08 13:21:18,25.222,6.676,15,0,46.75,32.0,False,False,32.36557551666667,32.36557551666667,21.781007250000002,32.191,48.92,98.62,3,31.832,0.0,6.61,0.0,0.6535137071945167,0.9862000000000001,0.2
R035,Samosa House,T3,19,2,2025-01-08 19:36:21,26.878,8.263,15,0,43.59,30.0,False,False,27.815083166666668,27.815083166666668,25.05248076666667,28.542,55.23,100.0,10,27.315,0.0,0.437,0.0,0.6092935675618993,1.0,0.6666666666666666
R035,Samosa House,T3,20,2,2025-01-08 20:44:22,22.723,5.049,15,0,49.59,70.0,False,False,33.81005116666667,33.81005116666667,23.628921816666665,33.528,48.33,100.0,1,32.643,0.0,9.92,0.0,0.693255858003578,1.0,0.06666666666666667
R035,Samosa House,T3,20,2,2025-01-08 20:47:48,24.209,5.62,15,1,40.86,75.0,False,False,33.003452583333335,33.003452583333335,22.604682533333335,33.215,51.28,100.0,5,31.753,0.0,7.544,0.06666666666666667,0.5710907254109354,1.0,0.3333333333333333
R035,Samosa House,T3,20,2,2025-01-08 20:59:36,20.933,3.041,15,1,27.44,57.0,False,False,29.258592766666666,29.258592766666666,22.41889421666667,28.173,42.58,100.0,1,28.309,0.0,7.376,0.06666666666666667,0.3832950691230473,1.0,0.06666666666666667
R035,Samosa House,T3,18,3,2025-01-09 18:28:13,18.667,2.108,15,0,36.0,49.0,False,False,31.58388366666667,31.58388366666667,16.546428116666668,29.55,37.12,71.82,3,30.767,0.0,12.1,0.0,0.5030812701531756,0.7182,0.2
R035,Samosa House,T3,22,3,2025-01-09 22:07:26,26.95,8.21,15,0,46.12,23.0,True,False,29.067389866666666,27.01706611666667,28.129611450000002,25.315,37.4,50.94,6,28.684,0.0,1.734,0.0,0.6446976666981404,0.5094,0.4
R035,Samosa House,T3,10,4,2025-01-10 10:43:07,16.61,1.264,15,0,25.36,67.0,False,False,26.525234599999997,26.525234599999997,21.331531416666667,23.077,24.0,47.14,1,25.409,0.0,8.799,0.0,0.35418814176993196,0.4714,0.06666666666666667
R035,Samosa House,T3,13,4,2025-01-10 13:58:46,21.111,3.682,15,0,35.18,80.0,False,False,37.56409488333334,37.56409488333334,23.413623833333336,35.628,39.69,81.34,3,36.231,0.0,15.12,0.0,0.49160642379281283,0.8134,0.2
R035,Samosa House,T3,14,4,2025-01-10 14:42:50,30.32,10.123,15,0,64.88,123.019425,True,False,33.365354100000005,31.315030349999997,33.78368568333333,31.005,48.02,61.14,7,31.315,0.0,0.995,0.0,0.9072197614791225,0.6114,0.4666666666666667
R035,Samosa House,T3,17,4,2025-01-10 17:45:05,16.892,1.017,15,0,24.49,20.0,False,False,32.320173833333335,32.320173833333335,19.71001366666667,29.004,29.48,59.76,3,31.987,0.0,15.095,0.0,0.34201360965588856,0.5976,0.2
R035,Samosa House,T3,19,4,2025-01-10 19:20:37,20.998,4.068,15,0,38.66,38.0,False,False,29.467636466666665,29.467636466666665,20.584023566666666,28.659,44.51,100.0,1,28.834,0.0,7.836,0.0,0.5403045522489865,1.0,0.06666666666666667
R035,Samosa House,T3,19,4,2025-01-10 19:35:14,26.226,7.5,15,1,56.16,35.0,False,False,32.46903456666667,32.46903456666667,25.133202116666666,33.383,55.63,100.0,4,31.886,0.0,5.66,0.06666666666666667,0.7851945660372163,1.0,0.26666666666666666
R035,Samosa House,T3,7,5,2025-01-11 07:00:29,15.997,0.385,15,0,22.92,86.0,False,False,34.022390083333335,34.022390083333335,19.165711833333333,30.426,28.86,69.52,0,32.589,0.0,16.592,0.0,0.320043476990316,0.6951999999999999,0.0
R035,Samosa House,T3,22,5,2025-01-11 22:06:08,25.025,6.718,15,0,42.95,51.0,False,False,28.183419616666665,28.183419616666665,22.333607183333335,26.268,36.41,57.99,4,27.333,0.0,2.308,0.0,0.6003375899147869,0.5799,0.26666666666666666
R035,Samosa House,T3,6,6,2025-01-12 06:08:26,15.48,0.0,15,0,15.84,56.0,False,False,29.281142900000003,29.281142900000003,15.1054923,24.283,15.86,31.12,1,28.348,0.0,12.868,0.0,0.22096797426913503,0.31120000000000003,0.06666666666666667
R035,Samosa House,T3,9,6,2025-01-12 09:13:30,18.779,2.413,15,0,31.07,36.0,False,False,32.7390374,32.7390374,18.377904683333334,31.145,40.26,88.03,3,32.139,0.0,13.36,0.0,0.434092254840263,0.8803,0.2
R035,Samosa House,T3,9,6,2025-01-12 09:45:57,18.114,1.545,15,0,25.99,46.0,False,False,29.358796783333332,29.358796783333332,20.55370751666667,26.992,33.88,76.02,2,28.592,0.0,10.478,0.0,0.3630041822663082,0.7602,0.13333333333333333
R035,Samosa House,T3,12,6,2025-01-12 12:22:49,22.917,4.75,15,0,43.12,34.0,False,False,31.953921933333334,31.953921933333334,22.84802195,31.646,48.07,100.0,3,31.387,0.0,8.47,0.0,0.602716521477301,1.0,0.2
R035,Samosa House,T3,16,6,2025-01-12 16:05:44,20.211,3.805,15,0,35.5,51.0,False,False,34.666229183333336,34.666229183333336,19.670600766666666,31.068,29.24,56.11,0,33.816,0.0,13.605,0.0,0.49608441261636904,0.5611,0.0
R035,Samosa House,T3,18,6,2025-01-12 18:28:25,20.973,4.216,15,0,46.44,24.0,False,False,27.447239883333335,27.447239883333335,17.316309333333333,27.074,47.28,93.51,3,27.047,0.0,6.074,0.0,0.6491756555216966,0.9351,0.2
R035,Samosa House,T3,18,6,2025-01-12 18:51:30,26.155,7.309,15,0,56.66,60.0,False,False,34.28634561666667,34.28634561666667,21.0330758,34.739,52.64,92.78,5,33.286,0.0,7.131,0.0,0.7921914235740228,0.9278,0.3333333333333333
R035,Samosa House,T3,19,6,2025-01-12 19:15:02,23.631,5.606,15,0,39.18,49.0,False,False,28.856200033333334,28.856200033333334,23.802769899999998,28.956,50.69,100.0,7,28.04,0.0,4.409,0.0,0.5475812840872654,1.0,0.4666666666666667
R035,Samosa House,T3,20,6,2025-01-12 20:42:31,22.04,5.102,15,0,40.42,88.0,False,False,39.78197413333333,39.78197413333333,22.8571926,39.408,48.12,100.0,4,38.315,0.0,16.275,0.0,0.5649334907785456,1.0,0.26666666666666666
R035,Samosa House,T3,20,6,2025-01-12 20:56:52,23.874,5.139,15,1,38.54,84.0,True,False,26.849711683333332,24.799387933333332,24.4041725,24.982,51.47,100.0,6,25.45,0.0,1.576,0.06666666666666667,0.5386253064401529,1.0,0.4
R035,Samosa House,T3,21,6,2025-01-12 21:49:36,18.987,2.419,15,0,32.03,53.0,False,False,28.27545795,28.27545795,17.60019755,27.454,44.19,100.0,3,27.392,0.0,8.405,0.0,0.4475262213109315,1.0,0.2
R035,Samosa House,T3,23,6,2025-01-12 23:07:42,14.659,0.0,15,0,12.22,41.0,False,False,30.6149769,30.6149769,17.17188421666667,25.521,16.72,34.88,2,29.932,0.0,15.273,0.0,0.17031072570265549,0.3488,0.13333333333333333
R035,Samosa House,T3,7,0,2025-01-13 07:05:21,23.58,5.176,15,0,30.88,81.0,False,False,28.563702133333333,28.563702133333333,24.98791741666667,25.402,27.86,46.9,3,27.214,0.0,3.634,0.0,0.4314334489762764,0.469,0.2
R035,Samosa House,T3,7,0,2025-01-13 07:46:59,19.508,3.291,15,0,32.51,15.0,False,False,33.947656933333334,33.947656933333334,20.216867866666668,29.613,24.46,43.69,0,33.698,0.0,14.19,0.0,0.4542432045462658,0.43689999999999996,0.0
R035,Samosa House,T3,11,0,2025-01-13 11:29:45,15.935,0.214,15,0,22.95,75.0,False,False,32.0166101,32.0166101,15.318991983333332,27.59,22.35,47.8,0,30.767,0.0,14.832,0.0,0.3204632884425243,0.478,0.0
R035,Samosa House,T3,14,0,2025-01-13 14:36:07,24.707,6.739,15,0,46.28,29.0,False,False,31.257754483333333,31.257754483333333,27.84750155,29.801,40.68,65.01,5,30.774,0.0,6.067,0.0,0.6469366611099185,0.6501,0.3333333333333333
R035,Samosa House,T3,16,0,2025-01-13 16:56:46,15.753,0.0,15,0,24.0,23.0,False,False,31.213609133333332,31.213609133333332,15.149639366666666,26.695,21.05,42.24,0,30.83,0.0,15.077,0.0,0.3351566892698181,0.4224,0.0
R035,Samosa House,T3,18,0,2025-01-13 18:33:50,18.378,3.177,15,0,36.04,50.0,False,False,31.8865956,31.8865956,23.12497461666667,29.846,37.2,82.03,0,31.053,0.0,12.675,0.0,0.5036410187561201,0.8203,0.0
R035,Samosa House,T3,20,0,2025-01-13 20:55:29,23.857,5.49,15,0,41.12,19.0,False,False,30.469742900000004,30.469742900000004,21.700283083333332,30.678,51.37,100.0,7,30.153,0.0,6.296,0.0,0.5747290913300748,1.0,0.4666666666666667
R035,Samosa House,T3,23,0,2025-01-13 23:07:04,15.973,0.076,15,0,25.82,53.0,False,False,28.404119366666666,28.404119366666666,13.983418516666667,23.814,17.68,25.55,1,27.521,0.0,11.548,0.0,0.360625250703794,0.2555,0.06666666666666667
R035,Samosa House,T3,10,1,2025-01-14 10:48:36,19.648,2.872,15,0,27.18,73.0,False,False,30.7103952,30.7103952,19.943379283333336,26.772,24.35,39.54,3,29.494,0.0,9.846,0.0,0.3796567032039078,0.3954,0.2
R035,Samosa House,T3,11,1,2025-01-14 11:24:45,14.443,0.0,15,0,24.7,25.0,False,False,36.05428696666667,36.05428696666667,13.873146066666667,31.367,24.0,51.24,0,35.638,0.0,21.195,0.0,0.3449522898213473,0.5124,0.0
R035,Samosa House,T3,12,1,2025-01-14 12:19:11,24.925,6.519,15,0,43.92,53.0,False,False,33.43437705,33.43437705,25.26523673333333,32.824,46.35,100.0,1,32.551,0.0,7.626,0.0,0.6139114935361917,1.0,0.06666666666666667
